ClusterLOD diagnostics report
Generated by CLodCacheTool

=== USD submesh 0 ===
Source: C:\Users\matth\source\repos\SARP\BasicRenderer\models\Trees\branch.usdz
Cache identity: source='C:/Users/matth/source/repos/SARP/BasicRenderer/models/Trees/branch.usdz' prim='/root/Branch04_014/Branch04_005' subset='Tileable_Alt2_Material_006'
Cache source: build_hash=0xef62b56eb517fc90 container='clod_6be1a9b7dbb159a1.clodbin'
Summary: groups=28 voxel_groups=6 segments=107 refined_edges=66 terminal_segments=35 nodes=120 internal_nodes=19 segment_leaf_nodes=95 voxel_leaf_nodes=6 lod_levels=12 max_depth=11 max_traversal_depth=5 triangle_pages=60 voxel_pages=1
Errors: group_error_min=7.43607e-05 group_error_max=3.40282e+38 max_parent_to_own_error_ratio=6.91138
Parentage: root_groups=1 multi_parent_groups=17 max_parent_ref_count=5
Validation: invalid_segment_ranges=0 invalid_refined_groups=0 refined_edges_to_lower_depth=66 refined_edges_to_same_or_higher_depth=0 non_selected_parent_edges=30 finite_group_error_issues=0 invalid_node_kinds=0 invalid_node_ranges=0 invalid_leaf_owners=0 invalid_leaf_segments=0 non_finite_node_metrics=0 internal_max_error_violations=0 unreachable_nodes=0 duplicate_segment_leaf_refs=0

DAG interval coverage by owner depth:
depth,segments,meshlets,min_child_error,max_child_error,min_owner_error,max_owner_error
0,35,3647,0,0,7.43607e-05,0.00018394
1,37,1819,7.43607e-05,0.00018394,0.000333765,0.000513935
2,16,748,0.000333765,0.000513935,0.00112817,0.0014516
3,5,325,0.00112817,0.0014516,0.00421815,0.00421815
4,1,145,0.00421815,0.00421815,0.0088617,0.0088617
5,1,74,0.0088617,0.0088617,0.0132926,0.0132926
6,1,1,0.0132926,0.0132926,0.0132926,0.0132926
7,1,1,0.0132926,0.0132926,0.0149822,0.0149822
8,1,1,0.0149822,0.0149822,0.0164805,0.0164805
9,1,1,0.0164805,0.0164805,0.0181285,0.0181285
10,1,1,0.0181285,0.0181285,0.0199414,0.0199414
11,1,1,0.0199414,0.0199414,3.40282e+38,3.40282e+38

DAG threshold sweep (mesh-space interval rule, first 96):
threshold,total_segments,total_meshlets,dominant_depth,active_depths
6,1,0,0,7,voxel-leaf,0,0.0041984,0.417826,7,1
7,1,0,0,8,voxel-leaf,0,0.0063678,0.417826,8,1
8,1,0,0,9,voxel-leaf,0,0.00932309,0.417826,9,1
9,1,0,0,10,voxel-leaf,0,0.012409,0.417826,10,1
10,1,0,0,11,voxel-leaf,0,0.0165164,0.417826,11,1
11,1,0,0,12,voxel-leaf,0,0.0199849,0.417826,12,1
12,1,0,0,13,voxel-leaf,0,3.40282e+38,0.417826,13,1

Top root children:
child_index,node_id,kind,child_count,error,lod_radius,owner_group
0,545,internal,8,3.40282e+38,0.440751,-1
1,546,internal,5,3.40282e+38,0.41783,-1

Root groups:
group,depth,error,segments,terminal_segments,meshlets,leaf_refs,page_base,page_count
93,3,3.40282e+38,5,0,0,1,541,5
103,12,3.40282e+38,1,0,0,1,775,1

Suspicious groups (first 128):
group,depth,flags,parent_refs,selected_parent,max_direct_parent_error,max_parent_error,own_error,parent_to_own_ratio,segments,terminal_segments,meshlets,page_base,page_count,leaf_refs
93,3,0x1,0,-1,0,3.40282e+38,3.40282e+38,0,5,0,0,541,5,1
103,12,0x1,0,-1,0,3.40282e+38,3.40282e+38,0,1,0,0,775,1,1

Suspicious segments (first 128):
segment,owner_group,owner_depth,refined_group,refined_depth,meshlets,page,first_meshlet,leaf_refs
524,56,1,20,0,9,228,0,0
525,56,1,21,0,8,228,9,0
526,58,1,21,0,9,233,0,0
527,58,1,31,0,7,233,9,0
528,59,1,11,0,8,234,0,0
529,59,1,14,0,10,234,8,0
530,59,1,15,0,7,235,0,0
531,59,1,16,0,10,235,7,0
532,59,1,18,0,8,236,0,0
533,59,1,24,0,12,237,0,0
534,59,1,31,0,7,237,12,0
535,59,1,32,0,6,238,0,0
536,60,1,35,0,7,239,6,0
537,60,1,36,0,9,240,0,0
538,60,1,37,0,6,240,9,0
539,60,1,40,0,9,241,0,0
540,60,1,49,0,7,241,9,0
541,61,1,7,0,8,242,0,0
542,61,1,12,0,7,242,8,0
543,61,1,14,0,10,243,0,0
544,62,1,0,0,6,244,0,0
545,62,1,9,0,8,244,6,0
546,62,1,10,0,9,245,0,0
547,62,1,17,0,10,245,9,0
548,62,1,20,0,8,246,0,0
549,62,1,21,0,8,246,8,0
550,62,1,22,0,11,247,0,0
551,62,1,23,0,5,247,11,0
552,63,1,24,0,12,248,0,0
553,63,1,26,0,7,248,12,0
554,63,1,28,0,5,249,0,0
555,63,1,30,0,7,249,5,0
556,64,1,0,0,6,250,12,0
557,64,1,8,0,6,251,0,0
558,64,1,10,0,9,251,6,0
559,64,1,17,0,10,252,0,0
560,64,1,23,0,5,252,10,0
561,64,1,26,0,7,253,0,0
562,64,1,27,0,6,253,7,0
563,64,1,28,0,5,253,13,0
564,65,1,11,0,8,254,10,0
565,65,1,13,0,8,255,0,0
566,65,1,14,0,10,255,8,0
567,65,1,16,0,10,256,0,0
568,65,1,18,0,8,256,10,0
569,65,1,35,0,7,257,0,0
570,65,1,37,0,6,257,7,0
571,66,1,12,0,7,258,13,0
572,66,1,13,0,7,259,0,0
573,66,1,19,0,6,259,7,0
574,66,1,38,0,6,260,0,0
575,66,1,43,0,7,260,6,0
576,66,1,44,0,8,261,0,0
577,67,1,5,0,10,262,0,0
578,67,1,25,0,11,263,0,0
579,67,1,33,0,6,263,11,0
580,67,1,45,0,10,264,0,0
581,67,1,46,0,7,264,10,0
582,67,1,48,0,6,265,0,0
583,67,1,52,0,8,265,6,0
584,68,1,1,0,10,266,0,0
585,68,1,2,0,6,266,10,0
586,68,1,3,0,8,267,0,0
587,68,1,4,0,8,267,8,0
588,68,1,5,0,11,268,0,0
589,68,1,16,0,10,269,0,0
590,68,1,17,0,10,270,0,0
591,68,1,31,0,7,270,10,0
592,69,1,32,0,6,271,0,0
593,69,1,34,0,9,271,6,0
594,69,1,35,0,7,272,0,0
595,69,1,47,0,6,272,7,0
596,70,1,15,0,7,273,9,0
597,70,1,16,0,10,274,0,0
598,70,1,17,0,10,275,0,0
599,70,1,20,0,9,275,10,0
600,70,1,21,0,9,276,0,0
601,70,1,24,0,12,277,0,0
602,70,1,29,0,6,277,12,0
603,70,1,32,0,6,278,0,0
604,71,1,34,0,8,279,6,0
605,71,1,35,0,6,280,0,0
606,71,1,36,0,9,280,6,0
607,71,1,40,0,8,281,0,0
608,71,1,45,0,9,281,8,0
609,71,1,47,0,6,282,0,0
610,72,1,16,0,9,283,0,0
611,72,1,17,0,10,283,9,0
612,72,1,24,0,12,284,0,0
613,72,1,25,0,11,285,0,0
614,72,1,32,0,6,285,11,0
615,72,1,34,0,9,286,0,0
616,72,1,35,0,7,286,9,0
617,72,1,36,0,9,287,0,0
618,73,1,37,0,6,288,9,0
619,73,1,38,0,6,289,0,0
620,73,1,39,0,8,289,6,0
621,73,1,40,0,9,290,0,0
622,73,1,42,0,12,290,9,0
623,73,1,44,0,7,291,0,0
624,73,1,47,0,6,291,7,0
625,73,1,48,0,6,292,0,0
626,74,1,49,0,7,293,6,0
627,74,1,50,0,10,294,0,0
628,75,1,7,0,8,295,10,0
629,75,1,37,0,6,296,0,0
630,75,1,38,0,6,296,6,0
631,75,1,39,0,8,296,12,0
632,75,1,40,0,8,297,0,0
633,75,1,41,0,9,297,8,0
634,75,1,42,0,12,298,0,0
635,75,1,43,0,7,298,12,0
636,76,1,50,0,9,299,0,0
637,77,1,10,0,9,300,0,0
638,77,1,15,0,7,300,9,0
639,77,1,17,0,10,301,0,0
640,77,1,24,0,12,302,0,0
641,77,1,25,0,11,303,0,0
642,77,1,29,0,6,303,11,0
643,77,1,30,0,7,304,0,0
644,77,1,49,0,7,304,7,0
645,78,1,51,0,10,305,6,0
646,78,1,53,0,11,306,0,0
647,78,1,54,0,9,306,11,0
648,79,1,17,0,10,307,8,0
649,79,1,30,0,7,308,0,0
650,79,1,35,0,7,308,7,0
651,79,1,47,0,6,308,14,0


